

 iteration number 7 ; error 0.008523117338702544 ; parameters [0.49996135 0.50370253 0.35625422] 

 iteration number 1 ; error 1.402315241602598 ; parameters [0.58203689 0.62621485 0.83948981] 

 iteration number 2 ; error 1.401375493026947 ; parameters [0.36905916 0.60032649 0.62651208] 

 iteration number 3 ; error 1.3264829879936373 ; parameters [0.33360622 1.         0.62651208] 

 iteration number 4 ; error 1.0664717779249682 ; parameters [0.49211247 0.64675027 0.85626588] 

 iteration number 5 ; error 0.007403485807210243 ; parameters [0.49979289 0.50301002 0.85626588] 

 iteration number 1 ; error 1.4373721124857215 ; parameters [0.99906039 0.36502026 0.24262756] 

 iteration number 2 ; error 1.326523239979268 ; parameters [0.33371423 1.         0.24262756] 

 iteration number 3 ; error 1.2663819387647872 ; parameters [0.54111358 0.71818717 0.13907729] 

 iteration number 4 ; error 1.2317904806575322 ; parameters [0.54099522 1.         0.13907729] 

 iteration number 5 ; error 1.2140371520702717 ; parameters [0.49079324 0.74110705 0.01405819] 

 iteration number 6 ; error 0.009553668212336016 ; parameters [0.49990389 0.50281591 0.01405819] 

 iteration number 1 ; error 1.3602934344464956 ; parameters [0.21767527 0.87985885 0.12808701] 

 iteration number 2 ; error 1.353973053792726 ; parameters [0.44222642 0.92352383 0.17175199] 

 iteration number 3 ; error 1.3412556103132842 ; parameters [0.97694537 1.         0.17175199] 

 iteration number 4 ; error 1.2883299533538046 ; parameters [0.54054923 0.5445741  0.27730101] 

 iteration number 5 ; error 1.2314534105546795 ; parameters [0.54092206 1.         0.27730101] 

 iteration number 6 ; error 0.405846340251467 ; parameters [0.49726977 0.14215341 0.51129543] 

 iteration number 7 ; error 0.007350288902460279 ; parameters [0.49981994 0.50398829 0.51129543] 

 iteration number 1 ; error 1.3290543847338505 ; parameters [0.45236848 0.60058336 0.37360099] 

 iteration number 2 ; error 1.2314368970374505 ; parameters [0.45888254 1.         0.37360099] 

 iteration number 3 ; error 1.0395729286062259 ; parameters [0.50759923 0.86378579 0.44096503] 

 iteration number 4 ; error 0.007114771431467573 ; parameters [0.49996044 0.50311056 0.44096503] 

 iteration number 1 ; error 1.3509276903522232 ; parameters [0.02811267 0.93094    0.76091704] 

 iteration number 2 ; error 1.3412886966057938 ; parameters [0.02386141 1.         0.76091704] 

 iteration number 3 ; error 1.2718386400294728 ; parameters [0.54196085 0.68729961 0.72142513] 

 iteration number 4 ; error 0.008344979325296528 ; parameters [0.49981538 0.50354971 0.72142513] 

 iteration number 1 ; error 1.3490568067181414 ; parameters [0.16436223 0.96865913 0.26620451] 

 iteration number 2 ; error 1.3266121897053806 ; parameters [0.3337869  1.         0.26620451] 

 iteration number 3 ; error 1.301131534584664 ; parameters [0.45724022 0.47937361 0.81019753] 

 iteration number 4 ; error 1.2319707953524572 ; parameters [0.45882851 1.         0.81019753] 

 iteration number 5 ; error 0.5364421282574261 ; parameters [0.50350447 0.51859551 0.55509363] 

 iteration number 6 ; error 0.007588554983271785 ; parameters [0.49991922 0.5047686  0.55509363] 

 iteration number 1 ; error 1.3421693674965087 ; parameters [0.97729663 1.         0.13079912] 

 iteration number 2 ; error 1.2071773959080516 ; parameters [0.50859591 0.46619117 0.57486369] 

 iteration number 3 ; error 0.008467257240191955 ; parameters [0.49986113 0.50899216 0.57486369] 

 iteration number 1 ; error 1.3798126064294491 ; parameters [0.11322076 0.74872813 0.56575319] 

 iteration number 2 ; error 1.378252961880942 ; parameters [0.23816197 0.87366934 0.34583136] 

 iteration number 3 ; error 1.3412239165147448 ; parameters [0.02390774 1.         0.34583136] 

 iteration number 4 ; error 0.5208532183935015 ; parameters [0.50350216 0.7367557  0.58522706] 

 iteration number 5 ; error 0.008128832834225296 ; parameters [0.49995772 0.50282825 0.58522706] 

 iteration number 1 ; error 1.381621551540198 ; parameters [0.76649665 0.79730113 0.189478  ] 

 iteration number 2 ; error 1.370953576162595 ; parameters [0.90008571 0.79730113 0.189478  ] 

 iteration number 3 ; error 1.3416750395664956 ; parameters [0.80514619 1.         0.189478  ] 

 iteration number 4 ; error 1.3221944850619405 ; parameters [0.54547008 0.49572678 0.31287583] 

 iteration number 5 ; error 1.2310222121312822 ; parameters [0.54083482 1.         0.31287583] 

 iteration number 6 ; error 0.9800374451783418 ; parameters [0.49268415 0.74672285 0.13106623] 

 iteration number 7 ; error 0.00888312353630705 ; parameters [0.49972347 0.49943265 0.13106623] 

 iteration number 1 ; error 1.3389244368430357 ; parameters [0.32879851 0.94483456 0.19172816] 

 iteration number 2 ; error 1.2319144772510757 ; parameters [0.54095352 1.         0.19172816] 

 iteration number 3 ; error 0.276637150991387 ; parameters [0.4981206  0.21362713 0.6315977 ] 

 iteration number 4 ; error 0.007678264954853847 ; parameters [0.49985021 0.50435752 0.6315977 ] 

 iteration number 1 ; error 1.3431340312551394 ; parameters [0.93097483 1.         0.93009454] 

 iteration number 2 ; error 1.3416462327142664 ; parameters [0.25415101 0.91552407 0.51734394] 

 iteration number 3 ; error 1.3177045042153557 ; parameters [0.26066256 1.         0.51734394] 

 iteration number 4 ; error 1.3051869533716907 ; parameters [0.45741929 0.43854582 0.34506917] 

 iteration number 5 ; error 0.007225392592774979 ; parameters [0.49983004 0.50659319 0.34506917] 

 iteration number 1 ; error 1.3945791889447083 ; parameters [0.22250093 0.63672854 0.6999792 ] 

 iteration number 2 ; error 1.3362365460185723 ; parameters [0.73313485 0.9412983  0.51954007] 

 iteration number 3 ; error 1.318049365189021 ; parameters [0.73906332 1.         0.51954007] 

 iteration number 4 ; error 0.19393932438510444 ; parameters [0.50120769 0.57700635 0.22126476] 

 iteration number 5 ; error 0.008260758022406145 ; parameters [0.49992868 0.50701469 0.22126476] 

 iteration number 1 ; error 1.4262555922443956 ; parameters [0.09365036 0.41217968 0.93589526] 

 iteration number 2 ; error 1.393232203745879 ; parameters [0.66727254 0.51261701 0.03633259] 

 iteration number 3 ; error 1.3751998543291586 ; parameters [0.72918907 0.74993899 0.03633259] 

 iteration number 4 ; error 1.3416192616659501 ; parameters [0.9766988  1.         0.03633259] 

 iteration number 5 ; error 0.8290706389453979 ; parameters [0.5055854  0.68120386 0.11170565] 

 iteration number 6 ; error 0.010376502288722564 ; parameters [0.4997989  0.50378445 0.11170565] 

 iteration number 1 ; error 1.361214207438851 ; parameters [0.3121142  0.98401876 0.43622736] 

 iteration number 2 ; error 1.3410539480842274 ; parameters [0.02481847 1.         0.43622736] 

 iteration number 3 ; error 0.7501564794752922 ; parameters [0.50509813 0.61862958 0.58277966] 

 iteration number 4 ; error 0.010272715602233348 ; parameters [0.49994024 0.50084993 0.58277966] 

 iteration number 1 ; error 1.3349264937042258 ; parameters [0.26041107 0.8718994  0.06427874] 

 iteration number 2 ; error 1.3180317844417004 ; parameters [0.260628   1.         0.06427874] 

 iteration number 3 ; error 0.30812543539236714 ; parameters [0.50184837 0.90945059 0.60029644] 

 iteration number 4 ; error 0.007286306327064055 ; parameters [0.4998022  0.50831462 0.60029644] 

 iteration number 1 ; error 1.3575841271630462 ; parameters [0.45561188 0.13725535 0.25445037] 

 iteration number 2 ; error 1.2314064100967503 ; parameters [0.45884561 1.         0.25445037] 

 iteration number 3 ; error 1.1232254408801818 ; parameters [0.49176797 0.63300265 0.96662232] 

 iteration number 4 ; error 0.007858077216925021 ; parameters [0.49993099 0.50204737 0.96662232] 

 iteration number 1 ; error 1.2320655501065876 ; parameters [0.45870976 1.         0.53545452] 

 iteration number 2 ; error 0.6382960230536272 ; parameters [0.49534313 0.95367877 0.00467026] 

 iteration number 3 ; error 0.0079858644268812 ; parameters [0.4998057  0.50776377 0.00467026] 

 iteration number 1 ; error 1.2964454573056898 ; parameters [0.54614865 0.73747802 0.56414025] 

 iteration number 2 ; error 1.2316729517825127 ; parameters [0.54102385 1.         0.56414025] 

 iteration number 3 ; error 1.146323745984973 ; parameters [0.49196098 0.22886745 0.55710661] 

 iteration number 4 ; error 1.1125126552026376 ; parameters [0.49196098 0.5238694  0.55710661] 

 iteration number 5 ; error 0.007597140123098731 ; parameters [0.4999222  0.50348447 0.55710661] 

 iteration number 1 ; error 1.4191055964935653 ; parameters [0.26143576 0.25958259 0.08966778] 

 iteration number 2 ; error 1.3465633263923333 ; parameters [0.9876254  0.98577222 0.24169928] 

 iteration number 3 ; error 0.008517959946310254 ; parameters [0.49976372 0.50718337 0.24169928] 

 iteration number 1 ; error 1.3423968330933644 ; parameters [0.80501654 1.         0.0747917 ] 

 iteration number 2 ; error 0.9266749919524154 ; parameters [0.50594948 0.03823841 0.12828131] 

 iteration number 3 ; error 0.8801563207130605 ; parameters [0.50594948 0.52339278 0.12828131] 

 iteration number 4 ; error 0.008627514176306755 ; parameters [0.49986573 0.50079261 0.12828131] 

 iteration number 1 ; error 1.38851392605563 ; parameters [0.53663409 0.07973607 0.06129067] 

 iteration number 2 ; error 1.3670821136676499 ; parameters [0.79422474 0.83274756 0.47350729] 

 iteration number 3 ; error 1.2523419605154609 ; parameters [0.54041449 0.83274756 0.47350729] 

 iteration number 4 ; error 1.2315953617634199 ; parameters [0.54091152 1.         0.47350729] 

 iteration number 5 ; error 0.9396660886389822 ; parameters [0.4934692  0.25770472 0.76074186] 

 iteration number 6 ; error 0.8957763531930634 ; parameters [0.4934692  0.73592959 0.76074186] 

 iteration number 7 ; error 0.007650697675153768 ; parameters [0.49981169 0.50291334 0.76074186] 

 iteration number 1 ; error 1.3786985615441838 ; parameters [0.10894021 0.75359797 0.32873583] 

 iteration number 2 ; error 1.3413081422500974 ; parameters [0.02399026 1.         0.32873583] 

 iteration number 3 ; error 1.3328152777179534 ; parameters [0.7367335  0.89696234 0.1035073 ] 

 iteration number 4 ; error 1.3176202632919618 ; parameters [0.73896106 1.         0.1035073 ] 

 iteration number 5 ; error 1.2665371832083738 ; parameters [0.50889955 0.20859477 0.58232994] 

 iteration number 6 ; error 0.007684507993141264 ; parameters [0.49991555 0.50463701 0.58232994] 

 iteration number 1 ; error 1.3601107544470172 ; parameters [0.61368436 0.90541006 0.9977759 ] 

 iteration number 2 ; error 1.3564529094954576 ; parameters [0.88641487 0.92098591 0.01335177] 

 iteration number 3 ; error 1.341510279432995 ; parameters [0.97731137 1.         0.01335177] 

 iteration number 4 ; error 1.295739217628566 ; parameters [0.4905168  0.25514014 0.89515355] 

 iteration number 5 ; error 0.010417829456806619 ; parameters [0.49982489 0.50432361 0.89515355] 

 iteration number 1 ; error 1.3626357559753557 ; parameters [0.11141268 0.87736595 0.37315007] 

 iteration number 2 ; error 1.34168513704726 ; parameters [0.02409197 1.         0.37315007] 

 iteration number 3 ; error 1.2623429419480072 ; parameters [0.53940541 0.79276731 0.38375002] 

 iteration number 4 ; error 1.232024592869217 ; parameters [0.54106752 1.         0.38375002] 

 iteration number 5 ; error 0.9383406921861316 ; parameters [0.50667535 0.80012703 0.63858516] 

 iteration number 6 ; error 0.00902100318206617 ; parameters [0.49994545 0.50715097 0.63858516] 

 iteration number 1 ; error 1.3695721849404094 ; parameters [0.58094158 0.84885353 0.17685134] 

 iteration number 2 ; error 1.349656663720973 ; parameters [0.         1.         0.17685134] 

 iteration number 3 ; error 1.279257706794818 ; parameters [0.53601629 0.99191661 0.55702595] 

 iteration number 4 ; error 1.2320364059114768 ; parameters [0.54089277 1.         0.55702595] 

 iteration number 5 ; error 1.0116146380193778 ; parameters [0.49263607 0.55523574 0.90476254] 

 iteration number 6 ; error 0.008229696000705045 ; parameters [0.49977541 0.50779579 0.90476254] 

 iteration number 1 ; error 1.3652254525116487 ; parameters [0.24018013 0.97822896 0.91713335] 

 iteration number 2 ; error 1.3497999510566625 ; parameters [0.86072562 0.97822896 0.91713335] 

 iteration number 3 ; error 1.3266702506810073 ; parameters [0.66606792 1.         0.91713335] 

 iteration number 4 ; error 1.295938700846052 ; parameters [0.54028084 0.49202989 0.47448961] 

 iteration number 5 ; error 1.2315916017291644 ; parameters [0.54099719 1.         0.47448961] 

 iteration number 6 ; error 0.2018207177131329 ; parameters [0.50115528 0.27871355 0.88420104] 

 iteration number 7 ; error 0.19217221026162404 ; parameters [0.50115528 0.51987891 0.88420104] 

 iteration number 8 ; error 0.0074470522485562815 ; parameters [0.49989162 0.50365591 0.88420104] 

 iteration number 1 ; error 1.401705773338817 ; parameters [0.55301373 0.45078199 0.38943604] 

 iteration number 2 ; error 1.3621146847990033 ; parameters [0.99763955 0.8954078  0.83406186] 

 iteration number 3 ; error 1.3489563018086568 ; parameters [0.37515331 0.97908241 0.15646275] 

 iteration number 4 ; error 1.3424108618960953 ; parameters [0.39720817 1.         0.15646275] 

 iteration number 5 ; error 0.9738525344597647 ; parameters [0.49294747 0.61311843 0.1947678 ] 

 iteration number 6 ; error 0.9427396866215013 ; parameters [0.49294747 0.96213205 0.1947678 ] 

 iteration number 7 ; error 0.008301254912783567 ; parameters [0.49983128 0.49881135 0.1947678 ] 

 iteration number 1 ; error 1.3616245108656422 ; parameters [0.75099541 0.91417231 0.90619839] 

 iteration number 2 ; error 1.3583992201622888 ; parameters [0.88023927 0.91417231 0.90619839] 

 iteration number 3 ; error 1.3418148882491112 ; parameters [0.97604162 1.         0.90619839] 

 iteration number 4 ; error 0.787737809057029 ; parameters [0.50530933 0.48130063 0.47647271] 

 iteration number 5 ; error 0.7536009830223486 ; parameters [0.50530933 0.97890859 0.47647271] 

 iteration number 6 ; error 0.010382046249848495 ; parameters [0.49995488 0.50725052 0.47647271] 

 iteration number 1 ; error 1.3792945145073074 ; parameters [0.99387784 0.76536046 0.77492249] 

 iteration number 2 ; error 0.0081802051197745 ; parameters [0.49978016 0.50327615 0.77492249] 

 iteration number 1 ; error 1.4493962755879808 ; parameters [0.86362496 0.27423277 0.07640976] 

 iteration number 2 ; error 1.4406079517863508 ; parameters [0.94820617 0.35881399 0.36816315] 

 iteration number 3 ; error 1.3433233373707845 ; parameters [0.93089411 1.         0.36816315] 

 iteration number 4 ; error 1.3222584340865873 ; parameters [0.46511115 0.91294062 0.9010352 ] 

 iteration number 5 ; error 1.2318794444536385 ; parameters [0.4588118 1.        0.9010352] 

 iteration number 6 ; error 0.7934121875583637 ; parameters [0.49429988 0.82892326 0.55554646] 

 iteration number 7 ; error 0.009132787239746658 ; parameters [0.49989165 0.50720772 0.55554646] 

 iteration number 1 ; error 1.3841064227501705 ; parameters [0.76051586 0.83805865 0.17739697] 

 iteration number 2 ; error 1.3692909939164428 ; parameters [0.62116633 0.83805865 0.17739697] 

 iteration number 3 ; error 1.317696925932899 ; parameters [0.73901038 1.         0.17739697] 

 iteration number 4 ; error 0.6073400501564208 ; parameters [0.49575199 0.54975395 0.66083151] 

 iteration number 5 ; error 0.0074030431539172095 ; parameters [0.49984439 0.50363327 0.66083151] 

 iteration number 1 ; error 0.9976150346484043 ; parameters [0.50672728 0.21796923 0.21880012] 

 iteration number 2 ; error 0.9801460109808613 ; parameters [0.50672728 0.38744885 0.21880012] 

 iteration number 3 ; error 0.008091327318189881 ; parameters [0.49997107 0.50329808 0.21880012] 

 iteration number 1 ; error 1.3430475215019437 ; parameters [0.93105673 1.         0.69094553] 

 iteration number 2 ; error 1.2950444989814502 ; parameters [0.53638949 0.79332022 0.27243882] 

 iteration number 3 ; error 1.2891339364783652 ; parameters [0.53638949 0.83951598 0.27243882] 

 iteration number 4 ; error 1.2320273758132363 ; parameters [0.54076884 1.         0.27243882] 

 iteration number 5 ; error 0.09590152471247342 ; parameters [0.49956842 0.03386611 0.59276715] 

 iteration number 6 ; error 0.008542405046262407 ; parameters [0.49966448 0.50484327 0.59276715] 

 iteration number 1 ; error 1.4453239287536763 ; parameters [0.92242444 0.27866367 0.89425661] 

 iteration number 2 ; error 1.4087613647926627 ; parameters [0.95038116 0.57873293 0.19432587] 

 iteration number 3 ; error 1.3895248850963102 ; parameters [0.95038116 0.7161481  0.19432587] 

 iteration number 4 ; error 1.3415457985247057 ; parameters [0.97698748 1.         0.19432587] 

 iteration number 5 ; error 0.3736137815167813 ; parameters [0.49740214 0.22720381 0.85385381] 

 iteration number 6 ; error 0.008340692072001518 ; parameters [0.49977804 0.50409321 0.85385381] 

 iteration number 1 ; error 1.3847209020584772 ; parameters [0.22636555 0.71852032 0.81794454] 

 iteration number 2 ; error 1.3648759343387549 ; parameters [0.39084813 0.85531639 0.98272726] 

 iteration number 3 ; error 1.3442884361403116 ; parameters [0.89782047 1.         0.98272726] 

 iteration number 4 ; error 1.3214502523204203 ; parameters [0.25815354 0.98793186 0.4911879 ] 

 iteration number 5 ; error 1.3062595206755112 ; parameters [0.54754623 0.78384282 0.88504525] 

 iteration number 6 ; error 1.2320540080522153 ; parameters [0.54095137 1.         0.88504525] 

 iteration number 7 ; error 0.6399489072050858 ; parameters [0.50419576 0.62986876 0.62835228] 

 iteration number 8 ; error 0.009303372773713164 ; parameters [0.49983959 0.50533333 0.62835228] 

 iteration number 1 ; error 1.3594752735115978 ; parameters [0.81727615 0.90554529 0.09584792] 

 iteration number 2 ; error 1.3512797434695079 ; parameters [0.86075664 0.96701338 0.65591741] 

 iteration number 3 ; error 0.007597908826287033 ; parameters [0.49994243 0.50436659 0.65591741] 

 iteration number 1 ; error 1.4219467984648995 ; parameters [0.86012344 0.45844501 0.95274475] 

 iteration number 2 ; error 0.007621065185112875 ; parameters [0.49979447 0.50615528 0.95274475] 

 iteration number 1 ; error 1.3449626800941883 ; parameters [0.89973377 1.         0.98009856] 

 iteration number 2 ; error 1.3366445414235801 ; parameters [0.33939767 0.97472081 0.70206535] 

 iteration number 3 ; error 1.327226156617533 ; parameters [0.33372827 1.         0.70206535] 

 iteration number 4 ; error 1.3231505894627908 ; parameters [0.45752173 0.30707833 0.31149231] 

 iteration number 5 ; error 0.007172804126024647 ; parameters [0.49991613 0.50993892 0.31149231] 

 iteration number 1 ; error 1.351515133045114 ; parameters [0.11515594 0.9607255  0.89227802] 

 iteration number 2 ; error 1.341600178534862 ; parameters [0.02455741 1.         0.89227802] 

 iteration number 3 ; error 0.1353683586133602 ; parameters [0.49885091 0.5875538  0.66154706] 

 iteration number 4 ; error 0.007622581415374605 ; parameters [0.49973951 0.5073143  0.66154706] 

 iteration number 1 ; error 1.4139209172483493 ; parameters [0.05059729 0.54268257 0.89823315] 

 iteration number 2 ; error 1.3422935016977762 ; parameters [0.1552378  1.         0.89823315] 

 iteration number 3 ; error 0.5646217635934405 ; parameters [0.49605983 0.59667572 0.78819385] 

 iteration number 4 ; error 0.009764362288141563 ; parameters [0.49986864 0.50374833 0.78819385] 

 iteration number 1 ; error 1.3584117759274812 ; parameters [0.25953028 0.6962533  0.17382168] 

 iteration number 2 ; error 1.3552483573215215 ; parameters [0.84972642 0.90893085 0.76401782] 

 iteration number 3 ; error 1.3421554338606987 ; parameters [0.84458461 1.         0.76401782] 

 iteration number 4 ; error 0.9094008068772973 ; parameters [0.49361142 0.39576171 0.87332909] 

 iteration number 5 ; error 0.009141970794602498 ; parameters [0.4998234  0.50486254 0.87332909] 

 iteration number 1 ; error 1.3539360420286826 ; parameters [0.98111799 0.91091156 0.61452889] 

 iteration number 2 ; error 1.3175106547340887 ; parameters [0.73903869 1.         0.61452889] 

 iteration number 3 ; error 1.2588865704655787 ; parameters [0.45450436 0.97554473 0.32999457] 

 iteration number 4 ; error 1.2319342299304805 ; parameters [0.45884155 1.         0.32999457] 

 iteration number 5 ; error 1.0899293651334674 ; parameters [0.50770006 0.5156935  0.81439674] 

 iteration number 6 ; error 0.00954538118742938 ; parameters [0.49993781 0.5040589  0.81439674] 

 iteration number 1 ; error 1.3633720064750354 ; parameters [0.32264209 0.87468781 0.48175485] 

 iteration number 2 ; error 1.3412655686774324 ; parameters [0.97661793 1.         0.48175485] 

 iteration number 3 ; error 1.3093274301796318 ; parameters [0.4544724  0.56635047 0.72224818] 

 iteration number 4 ; error 1.2312185052459752 ; parameters [0.45871834 1.         0.72224818] 

 iteration number 5 ; error 1.1231624730554406 ; parameters [0.507726   0.3743021  0.63700745] 

 iteration number 6 ; error 0.0074498427392932776 ; parameters [0.49981499 0.50173484 0.63700745] 

 iteration number 1 ; error 1.4084609169775508 ; parameters [0.07001721 0.52382505 0.1607195 ] 

 iteration number 2 ; error 1.3636050784240226 ; parameters [0.44861253 0.62843948 0.26533393] 

 iteration number 3 ; error 1.3622294197809273 ; parameters [0.1454104  0.86996177 0.33023219] 

 iteration number 4 ; error 1.342307425641083 ; parameters [0.15495593 1.         0.33023219] 

 iteration number 5 ; error 0.9097929817714673 ; parameters [0.50621177 0.47987322 0.60143196] 

 iteration number 6 ; error 0.007161963952458482 ; parameters [0.49993116 0.50318155 0.60143196] 

 iteration number 1 ; error 1.438571435564418 ; parameters [0.94590454 0.36601661 0.40431619] 

 iteration number 2 ; error 1.3640985135986448 ; parameters [0.3364346  0.73655156 0.77485114] 

 iteration number 3 ; error 1.327157764056498 ; parameters [0.33363094 1.         0.77485114] 

 iteration number 4 ; error 0.9720075058307424 ; parameters [0.5064674  0.33979112 0.15656358] 

 iteration number 5 ; error 0.9263828985567555 ; parameters [0.5064674  0.83005232 0.15656358] 

 iteration number 6 ; error 0.007993000912308477 ; parameters [0.49981711 0.50773158 0.15656358] 

 iteration number 1 ; error 1.3427964067187308 ; parameters [0.74046348 0.81898545 0.00968958] 

 iteration number 2 ; error 0.007537389898352503 ; parameters [0.49994554 0.50917496 0.00968958] 

 iteration number 1 ; error 1.391136711340728 ; parameters [0.552629   0.5217673  0.26128762] 

 iteration number 2 ; error 0.007212075145875854 ; parameters [0.49971869 0.50727988 0.26128762] 

 iteration number 1 ; error 1.3415572527963224 ; parameters [0.97604718 1.         0.09653465] 

 iteration number 2 ; error 1.3293040412281396 ; parameters [0.66660334 0.9825758  0.10179103] 

 iteration number 3 ; error 1.3269602481897511 ; parameters [0.66613256 1.         0.10179103] 

 iteration number 4 ; error 1.2845574099104877 ; parameters [0.54609859 0.83243672 0.44040735] 

 iteration number 5 ; error 1.2318839813598432 ; parameters [0.54096496 1.         0.44040735] 

 iteration number 6 ; error 0.5446350222096715 ; parameters [0.49642708 0.0634302  0.71678915] 

 iteration number 7 ; error 0.5032904138814348 ; parameters [0.49642708 0.79563124 0.71678915] 

 iteration number 8 ; error 0.0069835410973315155 ; parameters [0.49985966 0.50510496 0.71678915] 

 iteration number 1 ; error 1.3603076177877054 ; parameters [0.62684736 0.89877351 0.30378132] 

 iteration number 2 ; error 1.3494141880790242 ; parameters [0.84303287 0.94619958 0.02291287] 

 iteration number 3 ; error 1.3412815821044746 ; parameters [0.97677318 1.         0.02291287] 

 iteration number 4 ; error 0.6069072273467107 ; parameters [0.50384651 0.45277478 0.15801233] 

 iteration number 5 ; error 0.5933164592522956 ; parameters [0.50384651 0.69490082 0.15801233] 

 iteration number 6 ; error 0.00929641425770711 ; parameters [0.4998009  0.50432564 0.15801233] 

 iteration number 1 ; error 1.3668957721879664 ; parameters [0.02386265 0.81297839 0.7018084 ] 

 iteration number 2 ; error 1.3416376959950749 ; parameters [0.02406632 1.         0.7018084 ] 

 iteration number 3 ; error 1.1642181472243536 ; parameters [0.49196579 0.08699882 0.16724995] 

 iteration number 4 ; error 0.008196988552985455 ; parameters [0.49992875 0.50720149 0.16724995] 

 iteration number 1 ; error 1.4375211979164215 ; parameters [0.66323514 0.20966781 0.99994119] 

 iteration number 2 ; error 1.419371650358151 ; parameters [0.92021536 0.46664803 0.2569214 ] 

 iteration number 3 ; error 1.376509641604611 ; parameters [0.00262082 0.79591101 0.58344652] 

 iteration number 4 ; error 1.3696460965859436 ; parameters [0.74874319 0.79591101 0.58344652] 

 iteration number 5 ; error 1.3443523488740632 ; parameters [0.09933129 1.         0.58344652] 

 iteration number 6 ; error 1.3439781412141818 ; parameters [0.33553727 0.87456296 0.90902683] 

 iteration number 7 ; error 1.3265731144943465 ; parameters [0.33363435 1.         0.90902683] 

 iteration number 8 ; error 1.3237638342756615 ; parameters [0.48974805 0.63984696 0.20664078] 

 iteration number 9 ; error 1.2316719555913025 ; parameters [0.5409172  1.         0.20664078] 

 iteration number 10 ; error 0.9492277630973927 ; parameters [0.5061796  0.17336525 0.50761347] 

 iteration number 11 ; error 0.891135355470443 ; parameters [0.5061796  0.80382109 0.50761347] 

 iteration number 12 ; error 0.007557448073687113 ; parameters [0.49983043 0.50426341 0.50761347] 

 iteration number 1 ; error 1.2316929078261907 ; parameters [0.45885077 1.         0.27842574] 

 iteration number 2 ; error 1.0176864345591328 ; parameters [0.4927342  0.56573853 0.40973207] 

 iteration number 3 ; error 0.007475307304633501 ; parameters [0.49993503 0.50320458 0.40973207] 

 iteration number 1 ; error 1.3656109769758058 ; parameters [0.83160118 0.86294899 0.62411294] 

 iteration number 2 ; error 1.3419508333011136 ; parameters [0.97706472 1.         0.62411294] 

 iteration number 3 ; error 1.3344883118391344 ; parameters [0.66848082 0.95685016 0.36071146] 

 iteration number 4 ; error 1.231824896557352 ; parameters [0.45865051 1.         0.36071146] 

 iteration number 5 ; error 1.163124395849356 ; parameters [0.49136476 0.49902972 0.55032383] 

 iteration number 6 ; error 0.008444951743890554 ; parameters [0.49974109 0.50852513 0.55032383] 

 iteration number 1 ; error 1.3611628333734407 ; parameters [0.28121997 0.99081515 0.38111264] 

 iteration number 2 ; error 1.3561047215230568 ; parameters [0.19120445 0.90079962 0.29109711] 

 iteration number 3 ; error 1.3554663441614727 ; parameters [0.98250614 0.90079962 0.29109711] 

 iteration number 4 ; error 0.0071306632065504935 ; parameters [0.49984546 0.50271772 0.29109711] 

 iteration number 1 ; error 1.231660234274052 ; parameters [0.54093657 1.         0.20866062] 

 iteration number 2 ; error 0.6462525238230337 ; parameters [0.49560687 0.25075187 0.35684235] 

 iteration number 3 ; error 0.6294546815303657 ; parameters [0.49560687 0.49007022 0.35684235] 

 iteration number 4 ; error 0.0075075131611511145 ; parameters [0.49983084 0.49060211 0.35684235] 

 iteration number 5 ; error 0.007487396159784478 ; parameters [0.4998175  0.50240611 0.77199718] 

 iteration number 6 ; error 0.0072015950511345 ; parameters [0.49983084 0.50120583 0.77199718] 

 iteration number 1 ; error 1.3542597458366465 ; parameters [0.40911633 0.99727782 0.83812346] 

 iteration number 2 ; error 1.3493652487295262 ; parameters [0.         1.         0.83812346] 

 iteration number 3 ; error 1.343767023429623 ; parameters [0.56087915 0.98346764 0.81409427] 

 iteration number 4 ; error 1.3235474152845237 ; parameters [0.57016727 1.         0.81409427] 

 iteration number 5 ; error 1.2946209250343081 ; parameters [0.49001165 0.75435062 0.68720628] 

 iteration number 6 ; error 1.2318208819716177 ; parameters [0.54104521 1.         0.68720628] 

 iteration number 7 ; error 0.9405150437342847 ; parameters [0.5063228  0.29689534 0.24103254] 

 iteration number 8 ; error 0.8957724078193499 ; parameters [0.5063228  0.79038534 0.24103254] 

 iteration number 9 ; error 0.008331950822151572 ; parameters [0.49994419 0.50400278 0.24103254] 

 iteration number 1 ; error 1.3711688971910743 ; parameters [0.99295346 0.82604501 0.42520066] 

 iteration number 2 ; error 1.350647088507701 ; parameters [0.38339112 0.98108963 0.29581956] 

 iteration number 3 ; error 1.3242362795689462 ; parameters [0.42952904 1.         0.29581956] 

 iteration number 4 ; error 0.922227798693822 ; parameters [0.49359546 0.12914463 0.16776043] 

